hex_id,label_id,cx,cy,r,g,b,area,deltaE,scale_idx,value,row,col
1,1,3790.929608206919,27.50529302630143,242.0,240.0,239.0,9163,107.65686229869418,5,,0,0
2,5,1493.0317079669599,103.06812327915445,0.0,107.0,17.0,11259,0.0,11,1250.0,1,0
3,6,1612.5178204555605,103.07521214828049,0.0,107.0,17.0,11195,0.0,11,1250.0,1,1
4,7,1731.9942288910593,103.08008523483974,0.0,107.0,17.0,11263,0.0,11,1250.0,1,2
5,8,1851.4692273336311,103.07574810183118,0.0,107.0,17.0,11195,0.0,11,1250.0,1,3
6,9,1970.6324251898168,103.07824921840107,0.0,107.0,17.0,11195,0.0,11,1250.0,1,4
7,10,2090.4370588760835,103.07236665773252,0.0,107.0,17.0,11193,0.0,11,1250.0,1,5
8,11,2209.583117463153,103.07351496203663,0.0,107.0,17.0,11195,0.0,11,1250.0,1,6
9,12,2329.3998570662857,103.07932821154189,0.0,107.0,17.0,11194,0.0,11,1250.0,1,7
10,13,2448.5502054672147,103.0764695372521,0.0,107.0,17.0,11194,0.0,11,1250.0,1,8
11,14,2568.0257594599398,103.06573103570794,0.0,107.0,17.0,11258,0.0,11,1250.0,1,9
12,15,2687.824182658138,103.07755863539445,0.0,108.0,2.0,11256,0.0,11,1166.4438,1,10
13,16,3045.6276804860613,103.05897069335239,66.0,124.0,0.0,11192,0.0,8,845.5882,1,11
14,17,3165.427422956677,103.07262170611881,66.0,124.0,0.0,11195,0.0,8,845.5882,1,12
15,18,3284.4621803499326,103.27411395244505,66.0,124.0,0.0,11145,0.0,8,845.5882,1,13
16,19,3404.485839756229,103.23382326581824,38.0,116.0,0.0,11158,0.0,9,969.25134,1,14
17,20,3523.5519828510182,103.08717399071097,38.0,116.0,0.0,11196,0.0,9,969.25134,1,15
18,21,3643.034268465909,103.10324928977273,66.0,124.0,0.0,11264,0.0,8,845.5882,1,16
19,99,1433.011949349028,206.73515248796147,0.0,107.0,17.0,11214,0.0,11,1250.0,2,0
20,100,1552.5824858248582,206.88263882638827,0.0,107.0,17.0,11111,0.0,11,1250.0,2,1
21,101,1672.4008457800971,206.88653949973008,0.0,107.0,17.0,11114,0.0,11,1250.0,2,2
22,102,1791.5470747074708,206.8867686768677,0.0,107.0,17.0,11110,0.0,11,1250.0,2,3
23,103,1911.0248747315677,206.88430565497495,0.0,107.0,17.0,11176,0.0,11,1250.0,2,4
24,104,2030.509089272858,206.88633909287256,0.0,107.0,17.0,11112,0.0,11,1250.0,2,5
25,105,2149.979149888143,206.86863534675615,0.0,107.0,17.0,11175,0.0,11,1250.0,2,6
26,106,2269.4676084218104,206.89580709015655,0.0,107.0,17.0,11114,0.0,11,1250.0,2,7
27,107,2388.6133561335614,206.88236882368824,0.0,107.0,17.0,11111,0.0,11,1250.0,2,8
28,108,2508.436285097192,206.88408927285818,0.0,107.0,11.0,11112,0.0,11,1203.2086,2,9
29,109,2627.582380995231,206.89156843336633,0.0,108.0,2.0,11113,0.0,11,1166.4438,2,10
30,110,2747.5155913978497,206.67571684587813,27.0,113.0,0.0,11160,0.0,9,1022.7273,2,11
31,111,2866.5673841207467,206.51308386174867,38.0,116.0,0.0,11197,0.0,9,969.25134,2,12
32,112,2985.9514390091776,206.68840773411745,38.0,116.0,0.0,11223,0.0,9,969.25134,2,13
33,113,3105.5091825711197,206.8772056175729,66.0,124.0,0.0,11108,0.0,8,845.5882,2,14
34,114,3224.9731567644953,206.87553686471009,66.0,124.0,0.0,11176,0.0,8,845.5882,2,15
35,115,3344.436533621,206.91396979503776,38.0,116.0,0.0,11124,0.0,9,969.25134,2,16
36,116,3463.613300935925,206.88534917206624,38.0,116.0,0.0,11112,0.0,9,969.25134,2,17
37,117,3583.441306107763,206.90797877125124,66.0,124.0,0.0,11117,0.0,8,845.5882,2,18
38,118,3702.69987446198,206.72005021520803,116.0,140.0,0.0,11152,0.0,6,675.13367,2,19
39,119,3822.4122901036085,206.51777420507324,116.0,140.0,0.0,11196,0.0,6,675.13367,2,20
40,120,1373.112201212986,310.1472529432751,0.0,107.0,17.0,11212,0.0,11,1250.0,3,0
41,121,1493.011096196868,310.30988814317675,0.0,107.0,17.0,11175,0.0,11,1250.0,3,1
42,122,1612.4906407487401,310.30444564434845,0.0,107.0,17.0,11112,0.0,11,1250.0,3,2
43,123,1731.9748590856223,310.31028003936655,0.0,107.0,17.0,11177,0.0,11,1250.0,3,3
44,124,1851.4575722127238,310.3207054800684,0.0,107.0,17.0,11113,0.0,11,1250.0,3,4
45,125,1970.6030060300602,310.3081630816308,0.0,107.0,17.0,11111,0.0,11,1250.0,3,5
46,126,2090.4113200755874,310.3098173310537,0.0,107.0,17.0,11113,0.0,11,1250.0,3,6
47,127,2209.566414686825,310.3143448524118,0.0,107.0,17.0,11112,0.0,11,1250.0,3,7
48,128,2329.370713707137,310.3080730807308,0.0,107.0,17.0,11111,0.0,11,1250.0,3,8
49,129,2448.5236252362524,310.3121231212312,0.0,107.0,17.0,11111,0.0,11,1250.0,3,9
50,130,2568.0101986044015,310.3109679728037,0.0,107.0,11.0,11178,0.0,11,1203.2086,3,10
51,131,2687.4897867362547,310.3098173310537,19.0,111.0,0.0,11113,0.0,10,1056.1498,3,11
52,132,2806.642972827065,310.31302861256074,27.0,113.0,0.0,11114,0.0,9,1022.7273,3,12
53,133,2926.4494240460763,310.31416486681064,38.0,116.0,0.0,11112,0.0,9,969.25134,3,13
54,134,3045.628753821255,310.2618234130552,38.0,116.0,0.0,11122,0.0,9,969.25134,3,14
55,135,3165.4050769646233,310.2993968854082,66.0,124.0,0.0,11109,0.0,8,845.5882,3,15
56,136,3284.5590459045907,310.3141314131413,66.0,124.0,0.0,11110,0.0,8,845.5882,3,16
57,137,3404.364960877777,310.3080312977786,27.0,113.0,0.0,11119,0.0,9,1022.7273,3,17
58,138,3523.5288349077823,310.327665317139,66.0,124.0,0.0,11115,0.0,8,845.5882,3,18
59,139,3643.0134288272156,310.33903312444045,116.0,140.0,0.0,11170,0.0,6,675.13367,3,19
60,140,3762.4780887249167,310.31908575542155,116.0,140.0,0.0,11113,0.0,6,675.13367,3,20
61,141,3882.0844693932104,310.1208233092756,116.0,140.0,0.0,11223,0.0,6,675.13367,3,21
62,149,1313.4065904625827,413.79817824611536,0.0,107.0,17.0,11198,0.0,11,1250.0,4,0
63,151,1433.4393953027986,413.76801943669574,0.0,107.0,17.0,11113,0.0,11,1250.0,4,1
64,152,1552.5853504904167,413.766849635562,0.0,107.0,17.0,11113,0.0,11,1250.0,4,2
65,153,1672.3921533339333,413.76909925312697,0.0,107.0,17.0,11113,0.0,11,1250.0,4,3
66,154,1791.5481054810548,413.7673476734767,0.0,107.0,17.0,11111,0.0,11,1250.0,4,4
67,155,1911.0216535433071,413.76539012168934,0.0,107.0,17.0,11176,0.0,11,1250.0,4,5
