hex_id,label_id,cx,cy,r,g,b,area,deltaE,scale_idx,value,row,col
1,1,3791.0417442752273,27.47156787553413,240.0,238.0,237.0,9127,106.06601717798213,5,,0,0
2,4,1493.0317079669599,103.06812327915445,0.0,107.0,16.0,11259,0.0,11,530.70856,1,0
3,5,1612.5178204555605,103.07521214828049,0.0,107.0,16.0,11195,0.0,11,530.70856,1,1
4,6,1731.9942288910593,103.08008523483974,0.0,107.0,16.0,11263,0.0,11,530.70856,1,2
5,7,1851.4692273336311,103.07574810183118,0.0,107.0,16.0,11195,0.0,11,530.70856,1,3
6,8,1970.6324251898168,103.07824921840107,0.0,107.0,16.0,11195,0.0,11,530.70856,1,4
7,9,2090.4370588760835,103.07236665773252,0.0,107.0,16.0,11193,0.0,11,530.70856,1,5
8,10,2209.583117463153,103.07351496203663,0.0,107.0,16.0,11195,0.0,11,530.70856,1,6
9,11,2329.3998570662857,103.07932821154189,0.0,107.0,16.0,11194,0.0,11,530.70856,1,7
10,12,2448.5502054672147,103.0764695372521,0.0,107.0,16.0,11194,0.0,11,530.70856,1,8
11,13,2568.0257594599398,103.06573103570794,0.0,107.0,16.0,11258,0.0,11,530.70856,1,9
12,14,2687.8186422605295,103.0691309756531,0.0,107.0,16.0,11254,0.0,11,530.70856,1,10
13,15,2926.1391010836737,103.07434713092911,0.0,107.0,16.0,11258,0.0,11,530.70856,1,11
14,16,3045.6257482355045,103.06370052711516,0.0,107.0,16.0,11193,0.0,11,530.70856,1,12
15,17,3165.427422956677,103.07262170611881,0.0,107.0,16.0,11195,0.0,11,530.70856,1,13
16,18,3284.583221656392,103.07343875636559,0.0,108.0,5.0,11193,0.0,11,506.39038,1,14
17,19,3404.3852268667383,103.06922115041085,8.0,109.0,0.0,11196,0.0,10,477.78073,1,15
18,20,3523.5390387707703,103.07119885653029,20.0,111.0,0.0,11194,0.0,10,456.32352,1,16
19,21,3643.020339284128,103.0821564970246,20.0,111.0,0.0,11259,0.0,10,456.32352,1,17
20,22,3762.8339106492585,103.07602806643574,42.0,117.0,0.0,11259,0.0,9,406.25668,1,18
21,94,1433.011949349028,206.73515248796147,0.0,107.0,16.0,11214,0.0,11,530.70856,2,0
22,95,1552.5824858248582,206.88263882638827,0.0,107.0,16.0,11111,0.0,11,530.70856,2,1
23,96,1672.4008457800971,206.88653949973008,0.0,107.0,16.0,11114,0.0,11,530.70856,2,2
24,97,1791.5470747074708,206.8867686768677,0.0,107.0,16.0,11110,0.0,11,530.70856,2,3
25,98,1911.0248747315677,206.88430565497495,0.0,107.0,16.0,11176,0.0,11,530.70856,2,4
26,99,2030.509089272858,206.88633909287256,0.0,107.0,16.0,11112,0.0,11,530.70856,2,5
27,100,2149.979149888143,206.86863534675615,0.0,107.0,16.0,11175,0.0,11,530.70856,2,6
28,101,2269.4676084218104,206.89580709015655,0.0,107.0,16.0,11114,0.0,11,530.70856,2,7
29,102,2388.6133561335614,206.88236882368824,0.0,107.0,16.0,11111,0.0,11,530.70856,2,8
30,103,2508.436285097192,206.88408927285818,0.0,107.0,16.0,11112,0.0,11,530.70856,2,9
31,104,2627.580003599712,206.8870590352772,0.0,107.0,16.0,11112,0.0,11,530.70856,2,10
32,105,2747.5155913978497,206.67571684587813,0.0,107.0,16.0,11160,0.0,11,530.70856,2,11
33,106,2866.4473542600895,206.71865470852018,0.0,107.0,16.0,11150,0.0,11,530.70856,2,12
34,107,2986.0110047418807,206.88181086159076,0.0,107.0,16.0,11177,0.0,11,530.70856,2,13
35,108,3105.502790279028,206.8852385238524,0.0,107.0,16.0,11110,0.0,11,530.70856,2,14
36,109,3224.9731567644953,206.87553686471009,0.0,107.0,16.0,11176,0.0,11,530.70856,2,15
37,110,3344.4676084218104,206.89580709015655,0.0,108.0,5.0,11114,0.0,11,506.39038,2,16
38,111,3463.6158553045984,206.88095023845946,8.0,109.0,0.0,11113,0.0,10,477.78073,2,17
39,112,3583.411727673352,206.90871481248314,20.0,111.0,0.0,11119,0.0,10,456.32352,2,18
40,113,3702.5839928057553,206.85881294964028,20.0,111.0,0.0,11120,0.0,10,456.32352,2,19
41,114,3822.5013438451892,206.66547213760975,20.0,111.0,0.0,11162,0.0,10,456.32352,2,20
42,115,1373.112201212986,310.1472529432751,0.0,107.0,16.0,11212,0.0,11,530.70856,3,0
43,116,1493.011096196868,310.30988814317675,0.0,107.0,16.0,11175,0.0,11,530.70856,3,1
44,117,1612.4906407487401,310.30444564434845,0.0,107.0,16.0,11112,0.0,11,530.70856,3,2
45,118,1731.9748590856223,310.31028003936655,0.0,107.0,16.0,11177,0.0,11,530.70856,3,3
46,119,1851.4575722127238,310.3207054800684,0.0,107.0,16.0,11113,0.0,11,530.70856,3,4
47,120,1970.6030060300602,310.3081630816308,0.0,107.0,16.0,11111,0.0,11,530.70856,3,5
48,121,2090.4113200755874,310.3098173310537,0.0,107.0,16.0,11113,0.0,11,530.70856,3,6
49,122,2209.566414686825,310.3143448524118,0.0,107.0,16.0,11112,0.0,11,530.70856,3,7
50,123,2329.370713707137,310.3080730807308,0.0,107.0,16.0,11111,0.0,11,530.70856,3,8
51,124,2448.5236252362524,310.3121231212312,0.0,107.0,16.0,11111,0.0,11,530.70856,3,9
52,125,2568.003042233357,310.3034180386543,0.0,107.0,16.0,11176,0.0,11,530.70856,3,10
53,126,2687.4824979753444,310.30990731575633,0.0,107.0,16.0,11113,0.0,11,530.70856,3,11
54,127,2806.642040853055,310.3183658778008,0.0,107.0,16.0,11113,0.0,11,530.70856,3,12
55,128,2926.4494240460763,310.31416486681064,0.0,107.0,16.0,11112,0.0,11,530.70856,3,13
56,129,3045.59805598056,310.3087030870309,0.0,107.0,16.0,11111,0.0,11,530.70856,3,14
57,130,3165.407037437005,310.30642548596114,0.0,107.0,16.0,11112,0.0,11,530.70856,3,15
58,131,3284.5629049676027,310.3046256299496,0.0,108.0,5.0,11112,0.0,11,506.39038,3,16
59,132,3404.364528030235,310.3097273463511,0.0,108.0,5.0,11113,0.0,11,506.39038,3,17
60,133,3523.5255625562554,310.3073807380738,42.0,117.0,0.0,11110,0.0,9,406.25668,3,18
61,134,3642.976750424752,310.327193060896,20.0,111.0,0.0,11183,0.0,10,456.32352,3,19
62,135,3762.4742620590355,310.31542476601874,20.0,111.0,0.0,11112,0.0,10,456.32352,3,20
63,136,3882.082590876693,310.1160905203136,0.0,108.0,5.0,11224,0.0,11,506.39038,3,21
64,144,1313.4065904625827,413.79817824611536,0.0,107.0,16.0,11198,0.0,11,530.70856,4,0
65,146,1433.4393953027986,413.76801943669574,0.0,107.0,16.0,11113,0.0,11,530.70856,4,1
66,147,1552.5853504904167,413.766849635562,0.0,107.0,16.0,11113,0.0,11,530.70856,4,2
67,148,1672.3921533339333,413.76909925312697,0.0,107.0,16.0,11113,0.0,11,530.70856,4,3
68,149,1791.5481054810548,413.7673476734767,0.0,107.0,16.0,11111,0.0,11,530.70856,4,4
69,150,1911.0216535433071,413.76539012168934,0.0,107.0,16.0,11176,0.0,11,530.70856,4,5
70,151,2030.5094475436385,413.78126687061365,0.0,107.0,16.0,11114,0.0,11,530.70856,4,6
71,152,2149.989977628635,413.7586577181208,0.0,107.0,16.0,11175,0.0,11,530.70856,4,7
72,153,2269.4718322534195,413.7751079913607,0.0,107.0,16.0,11112,0.0,11,530.70856,4,8
73,154,2388.6185205183583,413.7742980561555,0.0,107.0,16.0,11112,0.0,11,530.70856,4,9
74,155,2508.4314766489697,413.7674795284802,0.0,107.0,16.0,11113,0.0,11,530.70856,4,10
75,156,2627.576403887689,413.77276817854573,0.0,107.0,16.0,11112,0.0,11,530.70856,4,11
76,157,2747.388643930532,413.75938090524613,0.0,107.0,16.0,11113,0.0,11,530.70856,4,12
77,158,2866.541265412654,413.76833768337684,0.0,107.0,16.0,11111,0.0,11,530.70856,4,13
78,159,2986.021653543307,413.76539012168934,0.0,107.0,16.0,11176,0.0,11,530.70856,4,14
79,160,3105.5059384560013,413.7715493971567,0.0,107.0,16.0,11114,0.0,11,530.70856,4,15
80,161,3224.985416480272,413.7600429453342,0.0,107.0,16.0,11177,0.0,11,530.70856,4,16
81,162,3344.464362850972,413.7751079913607,0.0,108.0,5.0,11112,0.0,11,506.39038,4,17
82,163,3463.635071942446,413.72913669064747,8.0,109.0,0.0,11120,0.0,10,477.78073,4,18
83,164,3583.4252025202522,413.7635463546355,42.0,117.0,0.0,11110,0.0,9,406.25668,4,19
84,165,3702.5742057420575,413.76815768157684,20.0,111.0,0.0,11111,0.0,10,456.32352,4,20
85,166,3822.381805093134,413.76001079816433,8.0,109.0,0.0,11113,0.0,10,477.78073,4,21
86,145,3942.073370047966,413.7166459406644,0.0,108.0,5.0,11258,0.0,11,506.39038,4,22
87,167,418.04404191085064,516.826940152726,0.0,107.0,16.0,11262,0.0,11,530.70856,5,0
88,168,537.5135787028765,516.8383955690548,0.0,107.0,16.0,11194,0.0,11,530.70856,5,1
89,169,657.00435091458,516.82614100515,0.0,108.0,5.0,11262,0.0,11,506.39038,5,2
90,170,776.4751652671074,516.8342862247632,0.0,108.0,5.0,11194,0.0,11,506.39038,5,3
91,171,895.630347414486,516.8345092435474,0.0,108.0,5.0,11197,0.0,11,506.39038,5,4
92,172,1015.4455162558056,516.8191318327974,0.0,108.0,5.0,11196,0.0,11,506.39038,5,5
93,173,1134.9208703374777,516.8294849023091,0.0,108.0,5.0,11260,0.0,11,506.39038,5,6
94,174,1373.0807126948775,517.4101559020045,0.0,107.0,16.0,11225,0.0,11,530.70856,5,7
95,175,1493.017446542006,517.2083743401629,0.0,107.0,16.0,11177,0.0,11,530.70856,5,8
96,176,1612.4907307415406,517.181875449964,0.0,107.0,16.0,11112,0.0,11,530.70856,5,9
97,177,1731.977183249821,517.2006979241231,0.0,107.0,16.0,11176,0.0,11,530.70856,5,10
98,178,1851.453915391539,517.1937893789379,0.0,107.0,16.0,11110,0.0,11,530.70856,5,11
99,179,1970.6015477368846,517.193287141186,0.0,107.0,16.0,11113,0.0,11,530.70856,5,12
100,180,2090.410494104941,517.1973719737198,0.0,107.0,16.0,11111,0.0,11,530.70856,5,13
101,181,2209.564344852412,517.1929445644348,0.0,107.0,16.0,11112,0.0,11,530.70856,5,14
102,182,2329.379263792638,517.1961119611196,0.0,107.0,16.0,11111,0.0,11,530.70856,5,15
103,183,2448.5249280057596,517.2013138948884,0.0,107.0,16.0,11112,0.0,11,530.70856,5,16
104,184,2568.0089461442117,517.201646090535,0.0,107.0,16.0,11178,0.0,11,530.70856,5,17
105,185,2687.4843412527,517.1819654427646,0.0,107.0,16.0,11112,0.0,11,530.70856,5,18
106,186,2806.6426964269644,517.2059220592206,0.0,107.0,16.0,11111,0.0,11,530.70856,5,19
107,187,2926.4510933141364,517.1963466210744,0.0,107.0,16.0,11113,0.0,11,530.70856,5,20
108,188,3045.5883040935673,517.1970310391363,0.0,107.0,16.0,11115,0.0,11,530.70856,5,21
109,189,3165.4073074154066,517.201403887689,0.0,107.0,16.0,11112,0.0,11,530.70856,5,22
110,190,3284.562944299469,517.18788805903,0.0,107.0,16.0,11113,0.0,11,530.70856,5,23
111,191,3404.374640028798,517.2019438444925,8.0,109.0,0.0,11112,0.0,10,477.78073,5,24
112,192,3523.535736761665,517.1528364649824,8.0,109.0,0.0,11123,0.0,10,477.78073,5,25
